Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
bad,2,owner,60,20,single,no,fixed,35,150,32000,2000,1500,1599
good,13,rent,60,34,married,no,fixed,65,199,0,0,1550,2100
good,7,parents,24,45,single,no,fixed,35,96,0,0,300,600
good,3,rent,24,28,married,no,fixed,80,198,0,0,100,560
good,3,owner,60,27,married,no,freelance,45,21,4000,0,1050,1064
good,25,owner,60,63,married,no,freelance,60,70,10000,0,700,925
bad,6,parents,60,23,single,no,fixed,35,50,0,0,1200,1830
good,3,owner,60,26,married,no,freelance,35,121,8000,3055,1400,1581
bad,2,rent,60,41,separated,no,fixed,41,58,0,0,1000,1189
bad,1,parents,48,27,single,no,fixed,35,93,6000,0,550,818
good,32,owner,36,53,married,no,fixed,35,100,4000,0,475,550
good,15,parents,36,37,married,no,fixed,75,130,0,0,800,1479
good,4,owner,48,50,married,no,freelance,75,NA,NA,0,900,1073
bad,2,other,36,30,single,no,fixed,35,55,0,0,950,1316
good,0,owner,48,45,married,no,partime,35,110,3000,0,1200,1642
bad,10,rent,24,36,married,no,freelance,60,NA,0,0,240,240
good,10,owner,60,39,married,no,freelance,45,95,3000,0,1000,1058
good,5,rent,60,44,married,yes,freelance,75,NA,5000,0,1800,1888
good,6,owner,36,47,married,no,freelance,60,35,10000,0,1200,1974
good,20,rent,48,55,married,no,freelance,51,156,0,0,1000,1643
bad,16,parents,60,35,separated,no,fixed,35,105,0,0,800,1084
bad,2,rent,36,32,married,no,fixed,51,58,0,0,500,615
good,9,owner,24,40,married,no,freelance,60,NA,5000,0,500,1490
bad,1,other,48,23,single,no,partime,35,147,0,0,1000,1843
bad,2,owner,60,38,married,yes,fixed,75,77,13000,5000,1805,1805
good,6,owner,60,47,married,no,fixed,60,66,5000,0,600,1625
good,8,rent,48,33,married,no,fixed,73,125,0,0,944,1054
good,10,owner,60,33,married,no,freelance,45,150,13000,0,1500,2738
good,0,parents,36,22,single,no,partime,35,105,3000,0,750,1092
good,15,owner,24,64,married,yes,freelance,75,500,29500,3500,800,1081
good,15,parents,48,46,divorced,no,fixed,35,125,0,0,1000,1284
good,1,parents,18,23,single,no,partime,35,50,0,0,250,1139
good,3,owner,60,30,married,no,fixed,45,95,3700,1250,1300,1665
good,17,rent,48,37,married,no,fixed,53,181,0,0,1050,1317
good,15,owner,60,45,divorced,no,fixed,35,140,16000,0,1000,1200
good,0,parents,48,26,single,no,fixed,35,75,0,0,850,1400
good,15,parents,60,34,married,no,fixed,75,182,3000,0,1500,1889
good,11,parents,30,27,single,no,fixed,35,117,0,0,600,1293
good,9,priv,60,26,married,no,fixed,35,217,4000,0,750,1546
good,1,owner,12,61,married,no,others,35,58,18000,0,500,1342
good,11,owner,36,34,married,no,fixed,60,180,23000,0,400,1084
good,8,parents,24,23,single,no,partime,45,110,0,0,900,931
bad,5,owner,48,40,married,yes,fixed,35,87,5000,0,600,1258
good,0,parents,42,21,single,no,fixed,35,75,0,0,900,1141
good,0,other,60,37,married,no,fixed,60,198,0,0,1000,1000
good,10,owner,60,40,married,yes,fixed,60,233,15000,2640,1400,2038
good,7,owner,30,30,married,yes,fixed,45,126,7000,0,500,1661
bad,8,parents,60,49,married,no,freelance,105,43,3000,0,1200,1451
good,36,owner,60,61,married,no,fixed,45,154,4000,0,1350,1650
good,4,owner,48,29,married,no,fixed,45,160,3500,0,1000,1226
good,0,parents,24,21,single,no,fixed,35,160,0,0,900,1681
bad,10,owner,60,40,married,no,fixed,45,70,7500,0,1388,1388
good,9,rent,60,41,married,no,fixed,72,120,6000,700,1600,1776
good,8,owner,36,30,married,no,freelance,45,80,7000,3000,1000,1734
good,9,rent,36,39,married,no,freelance,54,90,0,0,600,875
bad,1,parents,36,24,single,yes,partime,35,120,0,0,250,750
good,19,owner,60,46,married,no,freelance,60,190,7000,0,1500,2755
good,18,owner,36,34,married,no,fixed,60,130,6000,0,650,1601
good,7,owner,60,28,married,no,fixed,35,111,3000,0,1600,1707
good,9,rent,60,43,married,no,fixed,88,280,0,0,850,863
good,8,rent,60,31,single,no,fixed,46,110,0,0,850,880
bad,5,rent,36,28,married,no,freelance,60,NA,0,0,900,1200
good,30,owner,60,54,married,no,fixed,60,150,15000,0,1000,1388
bad,10,priv,48,37,married,no,fixed,60,150,1000,0,1200,1350
good,0,owner,36,47,married,no,partime,35,85,NA,0,500,700
bad,10,owner,36,36,married,yes,freelance,60,200,7000,0,1100,1250
good,9,other,48,24,single,no,fixed,45,88,0,0,1200,1302
bad,2,other,60,22,single,no,fixed,35,58,12000,0,1450,1600
bad,13,other,48,37,married,no,fixed,60,98,0,0,950,1365
good,24,owner,60,45,married,no,fixed,90,198,3500,0,900,1541
good,10,owner,60,39,married,no,freelance,60,171,39000,0,3000,3569
good,10,parents,36,37,single,yes,fixed,35,150,0,0,1000,2484
bad,0,other,60,23,single,no,partime,35,NA,0,0,1000,1084
good,7,owner,6,52,married,yes,freelance,60,NA,9000,0,550,2136
good,8,priv,48,31,married,no,fixed,60,122,4000,0,1400,1732
good,2,owner,60,31,married,no,fixed,60,306,4000,0,1000,2095
good,18,priv,60,48,widow,no,freelance,45,200,8500,500,1300,1309
good,14,owner,60,28,married,no,fixed,60,107,6000,2500,950,1610
good,1,parents,24,29,single,no,partime,35,147,0,0,650,1370
bad,25,owner,60,44,single,yes,fixed,35,100,3500,360,1050,1606
good,5,owner,60,31,single,no,fixed,35,172,8000,0,850,1934
good,4,owner,6,30,single,no,fixed,35,300,10000,0,750,1436
good,13,owner,36,40,widow,no,fixed,35,109,6000,3300,900,1073
good,11,owner,48,28,single,no,fixed,35,345,6000,0,830,1152
bad,10,owner,60,37,single,no,fixed,35,92,3000,0,1500,1635
bad,3,parents,60,35,married,yes,fixed,35,410,0,0,2000,2228
good,5,parents,60,21,single,no,partime,35,70,0,0,1400,1550
good,8,parents,42,27,single,no,fixed,35,107,0,0,400,1418
good,12,owner,36,32,married,no,fixed,45,115,3500,0,800,1280
good,2,other,60,20,single,no,fixed,35,165,2000,0,1000,1275
good,0,parents,60,19,single,no,others,75,200,3000,0,1800,2091
good,19,owner,24,52,married,no,fixed,35,180,2500,0,580,1380
bad,2,owner,36,55,married,no,fixed,35,87,10000,0,1150,2000
good,19,other,60,34,married,no,fixed,75,154,4500,0,1600,1778
good,0,owner,36,53,separated,no,freelance,35,NA,10000,2000,600,787
bad,1,parents,24,21,single,no,fixed,35,60,0,0,900,1486
bad,1,owner,24,32,married,no,partime,45,182,4000,200,175,175
bad,2,owner,60,26,single,no,freelance,35,NA,10000,4800,1600,1911
good,10,owner,60,50,married,no,freelance,35,NA,3500,0,700,985
good,1,other,36,32,single,no,freelance,35,NA,0,0,1000,1172
good,0,owner,18,26,single,no,others,35,85,7500,2600,600,1290
good,7,rent,36,33,separated,yes,fixed,47,115,0,0,645,895
good,1,other,36,46,married,no,freelance,60,NA,0,0,660,1212
good,14,owner,18,37,married,no,fixed,60,215,7000,0,600,1661
good,16,owner,60,48,married,no,freelance,45,273,7000,0,2000,2529
good,8,parents,36,26,married,no,freelance,45,NA,4000,0,1000,1500
good,1,parents,60,22,single,no,fixed,35,110,2000,0,1500,2098
bad,0,other,36,41,married,yes,freelance,35,NA,0,0,1000,1600
bad,3,rent,36,61,married,no,fixed,41,57,12000,0,2500,3559
good,10,parents,48,24,single,no,fixed,35,163,0,0,1000,1260
good,3,parents,24,24,married,no,fixed,35,120,10000,0,500,650
bad,4,parents,60,26,single,no,fixed,35,52,0,0,1050,1372
good,1,rent,36,22,single,no,fixed,59,136,0,0,450,2050
bad,3,owner,36,36,married,no,freelance,90,82,4000,0,1300,1500
good,2,rent,48,45,married,no,freelance,47,124,0,0,1600,1895
good,5,parents,12,43,married,no,fixed,105,265,0,0,500,1114
good,5,parents,24,35,married,yes,fixed,35,189,3000,0,800,1828
bad,4,owner,60,35,married,yes,freelance,45,NA,15000,3000,2000,2477
good,10,parents,36,28,married,no,freelance,45,230,0,0,1700,2300
bad,2,owner,60,32,married,yes,fixed,60,260,2500,450,1800,2400
good,30,priv,36,66,single,no,fixed,35,111,3500,0,800,1251
good,15,other,48,33,married,no,fixed,45,125,0,0,1000,1587
good,0,parents,36,25,single,no,fixed,35,440,0,0,550,1546
bad,3,owner,60,40,married,yes,fixed,60,200,8000,0,1700,2000
good,4,rent,48,42,married,no,freelance,100,245,0,0,1450,1489
bad,4,owner,60,42,married,no,others,105,88,3500,108,1000,1025
bad,12,owner,60,35,married,no,fixed,60,92,3000,1600,875,875
bad,1,rent,60,30,married,no,partime,84,92,0,0,750,900
good,18,owner,60,39,married,no,fixed,60,130,3500,0,1400,1471
good,12,parents,60,27,single,no,fixed,35,150,0,0,1350,1750
good,7,owner,60,44,married,no,fixed,45,112,3500,0,1450,1625
good,5,owner,60,40,married,yes,fixed,60,134,3500,0,1200,1291
bad,2,owner,60,32,married,yes,fixed,60,101,7000,2500,1600,1850
good,14,owner,60,29,married,no,fixed,35,143,5000,0,1400,1668
bad,5,priv,72,29,married,no,fixed,45,92,1500,850,1450,1516
bad,1,other,36,40,married,yes,fixed,75,150,0,0,800,800
good,2,rent,48,41,separated,no,fixed,61,162,0,0,900,1178
bad,1,owner,48,34,married,no,others,60,45,2500,0,1000,1476
good,13,owner,24,37,single,no,fixed,35,100,3000,0,800,1494
good,12,owner,48,42,married,no,fixed,60,118,5000,0,900,1350
good,0,parents,36,22,married,no,partime,35,72,0,0,650,950
good,6,parents,12,27,single,no,freelance,35,129,0,0,400,1777
good,3,parents,36,29,single,no,partime,35,110,0,0,800,1428
good,5,owner,36,58,married,no,others,35,80,7000,0,750,1150
good,12,owner,36,34,married,no,fixed,60,97,4500,96,600,1253
good,14,owner,60,43,married,no,fixed,45,103,4000,0,950,1206
bad,0,owner,36,42,married,no,fixed,75,NA,7000,0,2500,3058
bad,15,owner,60,31,married,yes,fixed,45,96,4000,0,960,1031
bad,1,priv,48,55,married,no,fixed,60,94,8000,840,900,1050
good,7,parents,6,28,single,no,fixed,35,93,NA,0,600,1827
good,0,parents,60,24,single,no,fixed,35,148,12000,0,1150,1275
good,2,owner,60,44,married,no,fixed,75,274,6000,0,1600,2070
good,5,parents,60,59,married,no,others,35,140,5000,0,650,730
good,20,rent,48,44,widow,yes,freelance,43,77,0,0,550,1499
good,1,parents,36,27,single,no,fixed,35,91,0,0,1000,1866
bad,0,rent,36,34,single,no,partime,44,85,0,0,325,375
bad,29,owner,60,50,widow,no,fixed,35,175,6000,0,1143,1143
good,6,ignore,24,37,married,no,fixed,75,466,10000,800,1678,1678
good,3,owner,48,42,married,no,fixed,45,150,20000,3000,1500,2163
bad,1,parents,48,22,single,no,partime,35,52,0,0,1200,1442
good,4,rent,36,35,married,no,partime,52,72,0,0,350,899
good,0,owner,36,37,married,no,freelance,60,NA,15000,0,400,750
good,13,owner,36,50,married,no,fixed,45,139,1800,0,715,1683
good,12,parents,60,32,married,no,fixed,35,105,0,0,1400,1780
good,5,owner,60,58,married,no,freelance,45,93,45000,0,1500,2090
good,22,owner,48,48,married,no,freelance,75,642,37000,0,1000,1484
good,15,owner,60,56,married,yes,freelance,45,155,10500,0,1250,1392
good,30,owner,60,53,married,no,fixed,35,120,4000,0,1250,1401
good,3,rent,36,45,married,no,freelance,61,155,10000,0,1000,1500
good,20,owner,48,37,separated,no,fixed,35,165,8000,1000,1300,2500
good,0,parents,24,23,married,no,partime,35,150,0,0,500,1175
bad,5,rent,60,29,married,no,fixed,56,105,0,0,1350,1396
good,1,parents,60,20,single,no,fixed,35,65,0,0,1000,1479
bad,5,owner,12,27,married,no,fixed,45,86,2500,0,1000,1600
bad,3,rent,60,34,married,no,freelance,45,NA,0,0,1000,1625
good,10,rent,48,39,married,no,fixed,51,163,0,0,880,1345
good,3,other,60,32,married,no,freelance,35,NA,0,0,1000,1731
good,5,owner,6,52,married,no,fixed,35,122,2000,0,250,1500
bad,4,rent,36,34,married,no,fixed,73,126,0,0,1000,1250
bad,3,owner,36,28,married,no,partime,35,100,3000,0,1000,1851
bad,1,other,36,37,married,no,freelance,60,27,0,0,850,1000
good,5,owner,36,45,married,no,fixed,75,167,7000,2300,400,800
bad,14,rent,48,33,married,no,fixed,65,45,0,0,1300,1695
good,27,owner,36,53,married,yes,fixed,35,136,4000,0,350,1389
good,1,owner,48,39,married,no,fixed,45,150,10500,0,1300,1392
good,24,owner,18,38,married,yes,fixed,45,NA,7000,90,300,400
good,15,owner,24,29,married,no,fixed,45,130,4000,0,400,899
good,20,owner,60,36,married,no,fixed,45,218,5000,2500,1600,2478
good,31,owner,48,57,married,yes,freelance,60,230,19400,1781,600,887
bad,0,owner,60,24,married,no,others,35,104,7000,2500,1350,1425
good,7,owner,36,36,married,no,fixed,45,103,4000,0,325,1626
good,9,rent,48,23,married,no,fixed,47,118,0,0,1500,1643
bad,0,rent,36,36,married,no,partime,84,240,0,0,1050,1342
good,18,other,36,52,married,no,fixed,35,120,0,0,600,1418
good,19,priv,60,54,married,no,fixed,45,80,3500,0,1300,1534
good,2,rent,36,45,single,no,fixed,45,99,0,0,350,555
good,8,owner,36,53,married,no,fixed,45,254,6000,0,350,575
good,12,owner,60,27,married,no,fixed,35,167,4000,0,1000,1537
good,16,rent,60,47,married,yes,fixed,72,120,0,0,1150,1428
good,26,owner,36,44,married,no,fixed,75,108,6000,0,1606,2605
good,32,owner,36,56,married,no,fixed,60,152,7000,0,1000,2950
good,12,priv,12,41,married,no,freelance,75,111,20000,0,1200,2130
good,1,owner,60,59,married,no,others,45,228,10000,0,1150,1150
good,14,owner,48,48,married,yes,fixed,60,107,5000,0,850,1801
good,7,rent,60,56,married,no,fixed,55,101,0,0,790,1106
good,13,parents,36,27,single,no,fixed,35,105,0,0,500,800
bad,1,parents,48,36,married,no,partime,60,150,0,0,1000,1148
good,0,priv,60,31,married,no,freelance,45,NA,4500,0,1550,1954
good,5,owner,60,49,married,yes,fixed,60,125,14000,0,1000,1297
good,30,rent,24,53,married,no,freelance,69,240,25000,0,1000,2200
good,21,owner,48,53,married,no,fixed,35,110,3000,0,1000,1674
good,11,owner,60,38,married,no,freelance,35,122,3500,0,1000,1182
good,11,rent,60,50,married,no,freelance,50,152,0,0,1400,1637
good,4,parents,48,21,single,no,fixed,35,60,4000,0,600,1320
bad,2,rent,60,41,married,no,freelance,44,90,0,0,1800,2213
good,20,owner,24,46,married,no,freelance,35,40,17000,0,1000,1895
good,26,owner,60,54,married,no,freelance,60,186,80000,0,1600,2257
good,20,owner,36,48,married,no,fixed,60,131,3500,0,1000,2188
good,1,parents,24,26,single,no,fixed,45,153,18500,0,500,1505
good,8,priv,36,33,married,no,freelance,45,NA,5100,0,600,1124
good,12,priv,48,37,married,no,freelance,60,100,9000,0,1200,1995
good,4,owner,60,37,married,no,freelance,35,128,18000,0,800,1560
good,4,owner,60,37,married,no,freelance,35,128,18000,0,800,1560
bad,4,priv,60,43,married,yes,fixed,45,109,0,0,1050,1530
good,2,owner,60,33,married,no,fixed,60,198,4600,3500,700,760
bad,13,rent,48,28,married,yes,fixed,54,190,0,0,800,1157
good,28,owner,24,49,married,no,fixed,35,73,2700,0,400,500
bad,5,parents,24,28,single,yes,freelance,35,NA,0,0,400,640
good,15,owner,60,32,divorced,no,freelance,35,NA,6000,3300,1550,1612
good,21,owner,36,51,married,no,fixed,75,160,1500,0,900,1221
good,3,owner,60,28,married,yes,partime,60,122,5000,1000,800,1484
good,2,owner,36,30,married,no,freelance,35,NA,4000,0,1100,1850
good,14,owner,48,51,married,no,fixed,45,130,2000,0,1400,1700
good,6,priv,60,45,married,no,fixed,60,169,2500,300,1250,1565
good,4,parents,24,40,single,no,fixed,35,150,5500,600,500,1672
good,1,rent,60,29,married,no,fixed,59,142,0,0,700,1344
good,5,priv,36,32,married,no,fixed,75,101,40000,0,1400,1444
bad,2,parents,36,24,single,no,fixed,35,65,0,0,895,895
good,0,owner,60,30,single,no,partime,35,285,8000,0,850,1251
good,14,priv,48,42,married,no,fixed,90,151,8000,6300,1000,1650
bad,0,rent,48,49,married,no,partime,52,72,0,0,500,950
bad,4,rent,60,34,single,no,fixed,43,80,0,0,1500,2218
bad,2,owner,36,29,single,no,freelance,35,71,3000,0,950,1300
bad,15,owner,48,50,married,yes,freelance,60,NA,NA,NA,4000,6146
bad,11,owner,48,26,married,no,fixed,35,135,3500,0,200,1871
good,25,owner,48,48,married,yes,fixed,35,202,4000,0,800,1800
good,21,owner,36,50,divorced,no,freelance,35,NA,80000,0,1250,1423
bad,2,owner,36,21,single,yes,freelance,35,25,13000,4000,1000,1200
good,20,owner,36,63,married,no,freelance,35,110,6000,0,1000,1675
good,9,owner,60,32,married,no,fixed,45,103,4500,0,1100,1293
good,15,owner,60,51,married,no,fixed,60,216,5000,0,1000,1200
good,5,parents,60,25,single,no,fixed,35,75,0,0,1200,1300
bad,1,other,60,32,married,yes,partime,35,114,4000,500,1150,1661
good,14,owner,60,28,married,yes,fixed,35,198,7000,900,1000,1850
good,9,rent,48,32,married,yes,fixed,87,270,0,0,1000,1640
good,7,owner,12,45,widow,yes,freelance,75,200,15000,0,600,1130
good,1,parents,24,21,single,no,fixed,35,64,3000,0,700,1250
good,19,owner,24,35,married,no,fixed,60,90,4000,0,200,1147
good,12,owner,60,27,married,no,fixed,35,132,3000,1400,1400,1428
good,11,owner,60,26,married,no,fixed,35,70,5000,0,1050,1273
good,1,parents,48,21,single,no,partime,35,164,0,0,1400,1503
good,2,owner,24,40,married,no,freelance,60,NA,5000,0,680,1682
good,6,parents,48,37,married,no,fixed,45,179,0,0,1000,1530
good,5,owner,60,35,married,no,freelance,45,NA,25000,0,1500,1850
good,25,priv,60,58,married,no,fixed,35,164,5000,1000,1500,2000
bad,15,owner,60,50,widow,yes,freelance,35,25,15000,2520,880,951
good,5,parents,24,25,single,no,partime,35,111,0,0,750,1125
good,13,owner,60,43,married,no,fixed,45,123,3500,0,1600,1805
good,35,rent,60,52,married,no,fixed,83,384,3000,3000,900,1633
good,6,parents,60,41,married,no,fixed,75,217,0,0,1230,1238
good,28,owner,30,54,married,no,fixed,45,234,15000,0,1250,2166
good,25,owner,36,50,married,no,freelance,60,NA,25000,3000,2300,3295
good,0,owner,60,61,married,no,others,35,113,3000,0,1300,1726
good,20,other,48,47,married,no,fixed,45,182,0,0,1200,1431
good,15,parents,48,30,separated,no,fixed,35,126,0,0,850,1075
bad,5,owner,36,35,separated,no,freelance,45,NA,2000,0,750,975
good,3,parents,24,20,single,no,fixed,35,170,2000,0,500,1624
good,2,owner,48,57,married,no,fixed,45,184,4000,0,1000,1500
bad,1,owner,60,43,married,no,partime,75,147,6000,2000,750,1256
good,10,owner,36,43,married,no,fixed,60,200,6500,0,1370,1717
good,15,owner,60,29,married,no,fixed,45,42,15000,4800,1500,2519
bad,0,rent,60,38,married,no,fixed,67,69,0,0,1200,1497
good,0,rent,36,25,single,no,partime,44,93,0,0,800,1212
bad,0,owner,36,27,married,no,freelance,45,NA,3500,1500,600,780
good,4,other,48,20,single,no,fixed,35,245,0,0,1126,1631
bad,1,rent,36,44,married,yes,fixed,54,88,0,0,500,650
bad,16,owner,60,44,married,no,fixed,35,150,2500,400,2000,2190
good,0,parents,12,22,single,no,others,35,42,0,0,200,748
bad,10,NA,18,47,married,yes,freelance,45,NA,NA,NA,700,1428
good,15,owner,48,29,married,no,freelance,45,176,16200,0,1400,2475
good,15,rent,24,42,married,yes,fixed,41,64,0,0,200,400
good,8,priv,12,31,single,yes,freelance,35,NA,5000,0,1700,2963
good,8,priv,60,30,married,no,fixed,35,55,8000,5500,2000,2552
bad,4,owner,24,22,single,no,fixed,35,97,3216,0,1000,1000
good,11,owner,60,54,married,no,fixed,45,230,15000,0,1200,1415
good,5,owner,12,60,married,no,fixed,60,125,5000,0,400,1361
bad,7,rent,48,43,married,no,fixed,44,92,0,0,1300,1653
good,9,rent,60,31,single,no,fixed,44,87,0,0,1200,1364
good,12,owner,60,28,single,no,fixed,35,126,15000,0,1350,1381
good,5,parents,36,29,single,no,fixed,35,134,0,0,300,425
good,20,owner,36,49,married,no,freelance,60,NA,44000,0,2220,2220
good,5,parents,60,23,single,no,freelance,35,85,0,0,948,1148
good,11,owner,36,40,married,no,fixed,45,203,8000,4000,900,1674
good,1,parents,18,25,single,no,partime,35,47,0,0,400,1367
good,20,rent,48,46,married,no,fixed,98,230,0,0,650,900
good,10,owner,24,50,married,no,freelance,45,102,6000,0,1000,2445
bad,1,parents,60,26,single,no,partime,35,NA,0,0,2400,2599
bad,3,priv,24,47,married,no,fixed,60,116,4000,1500,800,1000
good,11,owner,60,38,married,yes,fixed,60,352,5000,0,1300,1850
good,2,rent,60,36,single,no,fixed,52,170,0,0,1300,1400
good,18,owner,60,35,married,no,fixed,45,92,4000,0,950,1250
bad,15,priv,48,49,married,yes,fixed,60,112,2000,1000,900,960
bad,2,rent,60,40,single,yes,fixed,104,138,5000,300,1700,1879
good,5,parents,12,41,married,no,freelance,35,NA,0,0,900,1925
good,13,parents,36,34,single,no,fixed,35,90,0,0,500,1014
bad,3,priv,36,53,widow,no,others,105,84,2500,500,700,890
bad,0,rent,36,27,married,no,partime,42,72,0,0,700,925
bad,0,parents,36,23,single,no,fixed,35,200,0,0,1100,2095
bad,0,other,60,27,married,no,freelance,60,NA,0,0,1400,1453
bad,0,owner,48,49,married,no,partime,35,136,5000,1600,900,1178
good,9,owner,60,24,married,no,fixed,35,125,4000,0,1000,1174
good,12,owner,36,49,married,no,freelance,35,78,12000,2000,1000,1200
good,2,other,60,23,married,no,freelance,35,140,0,0,1400,1581
bad,6,parents,60,29,single,no,freelance,35,NA,3500,0,1000,1183
good,9,rent,48,23,married,no,fixed,65,197,0,0,400,2305
good,22,owner,48,44,single,no,fixed,35,122,5000,0,900,1500
bad,0,priv,60,39,married,no,partime,35,85,1500,0,1270,1405
good,0,owner,60,27,single,no,fixed,35,87,15000,0,1000,1034
bad,18,owner,18,38,married,yes,freelance,60,93,20000,0,950,1350
good,10,parents,36,50,separated,no,fixed,35,86,0,0,700,1473
bad,1,priv,48,63,married,no,others,35,NA,2000,0,500,1400
good,2,other,30,21,single,no,fixed,35,53,5000,0,1000,1525
good,30,owner,48,53,married,no,freelance,45,NA,38000,0,1600,2120
good,3,parents,36,28,single,no,fixed,35,91,0,0,1000,2050
good,15,owner,60,48,married,no,fixed,45,105,3000,0,250,1092
good,10,other,60,50,single,no,fixed,35,147,0,0,1080,1152
