Performance,Finishing,Passing,Defending,Tackling,Dribbling,Shooting,Stamina,Speed,Balance,Vision,Diving,Handling
78,66,83,65,64,81,76,80,73,75,84,14,14
59,12,36,11,12,11,26,54,55,59,17,63,63
67,37,69,67,65,46,64,76,67,63,54,6,6
71,35,56,73,67,30,60,55,64,46,47,5,5
69,71,52,36,26,67,70,67,75,60,59,9,9
70,69,63,29,23,71,70,63,77,61,55,8,8
73,63,69,36,33,81,68,64,77,69,77,11,11
56,17,29,15,11,15,13,55,56,57,34,61,61
76,52,64,74,73,55,80,82,67,53,62,7,7
61,33,57,60,57,50,64,72,64,77,54,14,14
70,63,71,18,37,75,63,62,75,77,70,9,9
71,64,65,27,25,74,68,68,85,91,63,6,6
67,48,67,67,70,63,66,69,67,66,59,14,14
66,18,22,17,12,10,35,52,57,44,35,74,74
76,25,67,77,75,42,58,63,59,52,56,12,12
67,31,59,64,71,51,52,93,79,64,52,8,8
74,11,29,11,16,14,30,46,38,66,36,75,75
77,64,78,25,49,83,84,73,76,73,78,5,5
67,46,62,27,19,80,60,52,73,92,74,13,13
67,63,55,34,32,70,68,69,90,77,46,12,12
68,31,56,70,63,42,60,82,67,56,38,10,10
72,51,68,72,72,40,50,80,62,50,52,6,6
65,71,44,33,27,66,71,71,73,72,58,10,10
60,59,58,16,10,55,57,53,59,58,68,14,14
64,36,42,60,66,43,57,55,54,63,41,6,6
57,51,52,20,24,64,62,72,78,80,45,12,12
63,71,59,14,12,63,66,57,56,80,60,13,13
60,46,69,57,57,57,61,75,61,82,53,15,15
62,39,54,57,60,49,58,34,32,41,39,6,6
71,13,27,11,13,13,27,55,49,56,35,70,70
75,71,74,14,21,72,77,84,71,71,76,5,5
63,59,67,65,64,65,66,53,52,74,36,13,13
67,44,65,65,64,67,74,75,76,67,63,7,7
73,50,73,19,30,81,71,70,84,83,67,5,5
71,72,67,25,20,69,72,77,77,78,69,6,6
72,40,74,56,67,57,80,85,56,71,67,5,5
78,14,32,11,11,12,32,51,32,60,31,76,76
65,49,58,68,64,54,54,49,41,51,64,6,6
64,41,64,67,66,63,64,69,69,65,60,5,5
69,39,66,67,71,60,55,68,77,59,68,12,12
67,62,72,60,47,67,66,75,68,76,69,7,7
76,76,73,44,34,64,74,68,54,41,68,10,10
71,12,34,12,13,9,34,56,53,47,34,70,70
76,37,64,78,74,48,54,71,67,50,42,10,10
68,13,22,11,11,12,21,59,52,52,32,69,69
69,21,59,66,68,33,61,63,55,55,41,9,9
64,60,60,11,22,68,64,71,80,68,56,11,11
63,12,31,11,13,9,38,51,48,52,33,63,63
64,28,40,68,66,36,38,72,67,45,59,6,6
63,56,61,65,57,60,66,83,60,70,63,15,15
64,65,45,21,26,62,66,74,50,53,68,5,5
66,12,32,11,14,18,35,48,44,58,34,66,66
65,39,65,63,58,68,54,71,67,83,69,11,11
66,24,70,67,67,64,58,78,68,70,59,10,10
68,65,58,19,40,67,74,59,68,55,70,8,8
59,20,64,64,60,60,55,34,63,59,50,10,10
68,46,67,66,56,58,77,61,60,65,61,15,15
70,53,72,69,61,67,69,76,71,72,73,5,5
70,71,61,27,28,71,71,57,63,63,65,6,6
72,70,75,42,49,72,67,76,70,75,72,12,12
71,67,65,37,45,73,70,83,91,71,63,15,15
76,67,76,23,20,73,70,77,67,82,80,10,10
69,66,70,29,32,68,65,58,60,59,72,9,9
61,36,63,66,62,33,57,54,51,53,53,14,14
76,70,84,61,64,70,89,60,53,47,78,14,14
50,48,51,53,32,43,42,61,51,65,51,9,9
63,57,61,38,44,71,67,73,79,86,58,9,9
90,78,88,13,26,94,76,72,92,92,89,15,15
71,64,68,14,16,78,63,75,82,78,67,12,12
67,8,37,9,14,14,21,32,38,60,22,71,71
63,52,64,36,32,66,55,61,72,61,70,10,10
66,67,68,31,42,68,70,75,70,63,63,11,11
77,79,76,45,41,75,75,71,84,76,74,15,15
72,31,74,69,74,68,55,74,75,68,55,15,15
68,59,72,54,57,64,63,80,51,83,73,6,6
64,11,64,63,61,45,41,71,55,66,38,7,7
61,10,48,62,58,46,11,55,71,71,37,6,6
61,8,22,11,13,11,40,52,22,43,38,61,61
53,39,50,44,43,53,62,70,70,44,46,8,8
67,73,62,31,32,61,64,77,82,72,73,12,12
74,68,76,67,66,70,73,92,78,72,74,7,7
69,42,60,61,74,67,88,80,71,42,60,6,6
67,50,63,50,53,61,77,79,69,59,78,13,13
64,49,67,43,55,58,63,81,69,75,66,14,14
68,81,62,24,12,59,74,52,65,77,67,12,12
59,12,32,11,13,14,43,51,53,31,31,56,56
76,50,68,81,78,50,78,67,54,43,59,6,6
78,56,79,68,76,73,77,87,70,74,74,6,6
54,12,26,11,18,13,43,38,56,51,12,51,51
64,25,58,64,61,37,59,33,28,54,29,15,15
78,68,83,30,15,77,79,68,63,75,81,5,5
68,49,59,61,63,69,63,72,96,92,53,15,15
65,44,66,70,69,68,52,55,67,74,65,15,15
73,65,77,58,56,71,83,69,74,69,73,11,11
71,33,64,69,70,38,67,69,54,48,63,7,7
57,52,47,57,57,57,56,69,68,61,72,10,10
70,64,68,62,71,71,72,78,69,66,67,7,7
60,54,62,55,53,55,59,90,62,65,57,14,14
60,13,55,61,58,41,61,56,69,65,52,6,6
73,69,81,44,48,68,73,84,64,64,73,12,12
66,11,36,15,18,13,35,57,62,34,31,71,71
60,12,24,10,11,19,26,44,26,41,16,58,58
69,63,69,68,65,70,74,78,75,69,69,8,8
74,51,75,73,76,67,83,71,65,74,74,8,8
61,43,54,14,21,67,36,72,83,90,50,12,12
72,10,64,76,73,42,19,73,67,33,48,9,9
71,45,69,70,74,68,80,69,53,34,58,8,8
82,78,84,76,82,80,86,93,76,82,78,5,5
67,57,63,30,28,67,59,63,69,70,64,10,10
67,13,30,12,11,13,27,33,27,32,26,68,68
68,19,60,62,67,39,57,71,68,52,21,7,7
69,39,64,70,72,59,65,84,69,82,46,15,15
63,41,63,62,59,55,64,59,46,69,66,15,15
65,44,66,63,66,64,66,71,76,69,62,13,13
69,64,68,28,23,72,67,60,75,68,67,9,9
62,11,29,13,18,18,26,26,26,55,37,66,66
66,65,62,19,36,63,67,45,73,54,60,12,12
74,32,61,76,75,60,47,75,72,60,63,6,6
61,42,49,57,62,50,49,44,33,54,59,11,11
68,39,67,68,63,49,69,66,50,75,63,5,5
64,18,59,66,67,30,53,67,53,54,49,13,13
57,64,33,11,11,52,61,62,64,65,51,8,8
74,71,76,57,47,74,72,81,70,54,77,13,13
63,59,62,28,19,64,63,71,76,62,63,9,9
57,38,56,57,56,32,56,70,52,54,56,14,14
56,63,48,18,17,48,57,55,55,58,56,7,7
61,52,55,46,57,54,68,84,76,81,56,7,7
57,53,60,53,53,56,57,64,55,71,56,6,6
82,72,73,13,23,86,88,81,88,65,70,6,6
72,49,72,43,29,79,69,59,77,76,72,8,8
65,26,64,67,61,58,56,80,72,58,41,8,8
67,66,62,18,17,65,67,82,78,71,67,14,14
70,65,66,43,49,71,76,68,74,53,69,13,13
71,72,60,23,26,60,75,69,65,65,64,11,11
67,72,60,24,33,61,70,78,74,90,64,7,7
73,36,68,72,68,69,76,97,91,88,60,14,14
71,60,70,66,65,67,67,84,82,70,74,11,11
66,63,59,33,33,70,68,62,73,56,64,6,6
76,68,72,33,21,86,82,66,83,75,64,15,15
82,57,75,85,84,62,82,67,68,60,62,8,8
65,52,63,62,72,60,82,81,56,70,61,6,6
64,41,68,58,65,60,57,77,66,75,46,13,13
75,66,77,56,48,76,75,71,74,85,76,6,6
53,55,55,33,28,53,54,58,60,52,51,12,12
60,52,54,14,18,68,52,64,83,65,53,13,13
78,39,78,76,78,70,81,78,79,79,58,6,6
78,50,77,72,80,75,81,90,77,72,72,10,10
57,51,52,54,55,53,56,80,80,62,54,7,7
65,39,64,66,64,48,32,79,72,60,33,9,9
61,59,60,36,34,63,64,71,55,63,60,14,14
58,13,22,14,14,13,27,30,55,52,33,59,59
55,42,53,57,56,47,54,63,55,58,39,15,15
74,66,76,25,13,73,80,75,72,60,80,7,7
76,69,76,15,27,82,73,67,79,75,74,5,5
78,72,83,65,68,75,88,63,48,68,79,6,6
66,58,72,24,39,67,76,59,33,51,72,14,14
68,68,52,32,30,59,78,32,55,46,58,7,7
68,57,71,39,29,70,74,65,70,70,70,12,12
64,26,42,56,57,27,27,57,33,70,52,14,14
72,43,65,68,73,67,81,78,78,75,59,9,9
81,37,77,80,84,56,65,69,52,55,59,9,9
67,68,65,45,52,70,67,87,78,79,68,9,9
75,63,80,35,19,82,71,56,68,75,76,13,13
65,62,63,36,43,65,73,57,69,59,69,10,10
64,70,54,18,22,42,72,33,42,33,54,8,8
52,27,48,53,52,39,42,54,54,54,47,13,13
83,63,83,78,75,76,68,87,75,63,82,8,8
65,30,57,63,64,52,60,68,52,60,52,10,10
71,68,66,66,67,63,68,90,85,83,65,14,14
69,43,68,65,71,40,58,76,54,30,45,9,9
67,45,71,67,66,66,69,73,67,61,67,5,5
66,15,15,16,15,11,12,33,65,67,35,66,66
70,67,71,46,52,71,72,90,76,65,64,8,8
65,54,62,65,63,61,62,80,69,75,66,6,6
65,67,68,38,23,64,62,64,65,68,58,5,5
74,40,73,67,76,72,72,79,79,73,67,11,11
58,30,61,55,53,56,52,66,65,64,55,14,14
62,66,52,43,37,67,68,72,80,32,59,5,5
63,57,61,37,35,74,64,72,69,82,60,10,10
66,48,67,65,63,69,64,84,63,73,53,9,9
73,39,75,69,72,63,73,75,62,61,72,6,6
62,58,62,29,28,62,68,62,72,62,62,14,14
71,73,67,23,34,67,68,70,68,73,66,7,7
64,34,65,61,64,52,58,76,74,52,50,6,6
75,40,69,74,75,58,61,74,67,56,58,5,5
70,27,58,67,74,42,78,75,72,65,38,11,11
76,44,63,80,67,49,68,55,65,42,58,11,11
66,64,61,21,16,72,61,54,61,56,56,12,12
70,22,60,69,66,55,56,62,42,74,55,6,6
67,61,65,27,46,65,64,82,72,70,60,14,14
68,45,61,62,71,49,64,63,71,63,59,11,11
64,10,34,12,15,14,41,55,46,39,31,63,63
70,73,59,13,11,64,69,83,73,72,66,14,14
74,75,62,14,16,64,77,87,92,77,67,11,11
65,26,64,67,66,56,51,80,62,78,58,12,12
61,11,11,14,10,10,25,48,59,22,25,63,63
69,54,71,40,46,73,68,54,74,74,68,14,14
65,65,51,19,20,58,71,71,74,65,61,8,8
70,75,60,12,21,60,70,65,70,65,54,12,12
64,30,44,64,60,33,55,51,50,40,47,6,6
65,31,54,64,60,45,41,50,60,60,40,4,4
68,38,74,58,64,66,65,78,64,81,70,7,7
67,27,58,72,65,48,64,68,65,57,46,6,6
72,49,74,56,72,68,74,77,68,74,72,8,8
66,66,62,35,31,64,71,52,54,56,61,7,7
64,38,59,58,67,63,58,74,75,77,51,12,12
70,60,74,34,36,80,59,73,74,79,65,13,13
58,8,30,11,14,9,21,56,63,41,25,57,57
63,67,67,25,13,43,68,67,66,34,70,6,6
76,41,67,80,76,48,72,53,51,42,62,8,8
72,45,72,71,79,54,40,64,62,54,51,10,10
72,78,68,22,22,66,75,66,68,58,61,9,9
68,52,73,60,60,67,68,74,69,73,73,11,11
69,64,74,56,50,71,80,34,51,51,77,13,13
69,72,67,36,29,73,72,62,66,68,68,7,7
94,95,89,13,20,97,80,80,92,95,90,6,6
77,79,74,15,32,68,81,69,66,34,64,9,9
61,47,57,11,12,63,53,83,83,77,56,7,7
63,66,55,18,14,73,67,51,56,61,62,10,10
69,35,61,71,68,51,54,67,55,56,52,12,12
72,45,65,70,68,58,75,79,75,74,45,5,5
70,56,72,62,65,71,68,71,68,70,73,9,9
62,63,57,10,12,51,69,65,63,55,43,8,8
79,13,34,15,13,12,31,48,51,44,32,79,79
70,58,80,63,69,59,65,90,64,83,77,10,10
73,68,70,62,66,73,80,79,76,61,73,15,15
68,21,59,69,67,45,36,67,66,60,47,15,15
67,61,64,29,42,71,61,58,76,77,67,6,6
84,78,84,17,29,86,83,78,91,81,78,15,15
75,69,75,30,29,79,76,68,77,72,76,14,14
68,56,64,31,31,72,62,55,73,91,65,11,11
72,58,82,46,46,66,82,59,65,65,80,13,13
64,56,62,57,64,66,62,72,79,66,52,10,10
66,28,54,64,66,41,41,71,79,59,50,10,10
68,48,69,67,65,64,54,81,72,74,65,6,6
47,45,43,46,45,42,41,34,45,65,45,13,13
66,52,69,42,39,71,69,79,64,71,65,5,5
69,65,66,11,14,70,75,66,69,64,64,8,8
64,25,56,65,67,45,64,59,66,59,52,12,12
64,25,60,56,64,40,65,74,69,54,47,6,6
58,31,63,59,54,54,64,68,67,60,52,5,5
63,31,56,61,67,60,78,86,74,72,61,5,5
78,76,73,24,14,86,79,77,83,78,71,7,7
70,33,62,71,68,58,71,53,62,56,59,14,14
66,70,58,28,18,74,61,67,81,46,65,6,6
69,21,68,71,66,66,57,75,78,79,58,13,13
66,70,59,40,33,57,70,43,52,44,53,7,7
71,72,71,45,57,69,75,77,67,66,71,5,5
64,41,63,58,55,65,61,83,69,62,54,8,8
66,52,69,57,58,64,63,89,67,65,68,13,13
76,76,67,19,17,76,87,74,90,72,76,7,7
62,69,55,41,30,45,70,72,50,58,55,14,14
81,69,76,38,31,83,80,68,84,79,78,13,13
71,66,72,61,65,72,65,79,75,81,71,9,9
70,30,66,70,65,55,69,76,48,55,58,14,14
65,46,58,61,66,65,62,77,75,60,58,8,8
69,36,62,73,66,42,54,72,55,34,55,7,7
62,36,63,63,48,46,60,70,46,54,52,14,14
63,57,63,52,63,67,70,79,62,72,64,14,14
73,55,75,71,73,69,68,79,78,68,72,13,13
65,58,64,44,35,70,58,62,80,87,53,5,5
62,40,71,58,52,63,52,62,70,54,68,5,5
68,33,64,69,72,66,61,75,73,70,34,8,8
63,54,64,44,54,62,62,71,70,34,63,5,5
66,13,36,11,12,9,35,20,56,20,31,64,64
62,48,67,67,65,57,44,64,73,72,53,9,9
73,43,70,67,72,59,68,66,67,56,62,5,5
62,67,65,26,21,50,70,70,68,64,51,8,8
76,76,65,40,30,74,83,78,78,60,72,13,13
65,19,56,61,65,64,70,70,60,54,52,12,12
76,80,68,11,31,74,72,76,70,75,66,13,13
74,75,71,39,33,72,79,76,77,74,67,5,5
64,37,64,65,65,66,60,61,64,68,58,11,11
71,51,75,72,75,62,62,61,67,72,50,12,12
81,52,74,83,85,67,77,68,69,61,65,14,14
79,60,78,77,80,72,74,90,81,74,67,8,8
68,73,61,36,42,64,70,62,58,33,61,10,10
70,12,22,12,14,13,27,55,59,38,38,71,71
67,44,74,58,60,70,66,74,69,62,71,10,10
69,68,58,34,34,66,77,82,88,61,55,8,8
72,42,68,73,64,63,78,83,81,77,61,14,14
79,45,83,72,76,64,77,84,67,66,74,7,7
61,34,72,64,65,51,60,66,63,62,78,5,5
66,52,70,48,48,66,70,71,55,76,66,9,9
67,19,58,66,63,37,34,54,39,47,44,9,9
68,66,73,56,57,69,60,77,68,59,69,13,13
65,18,27,16,19,13,33,56,52,56,21,63,63
66,47,64,38,44,62,61,87,75,92,64,14,14
68,48,72,60,64,62,78,78,66,79,68,9,9
56,11,34,12,18,15,41,32,53,37,31,53,53
68,58,70,66,62,66,62,87,74,59,68,14,14
65,41,72,40,43,74,51,68,62,82,72,7,7
69,8,25,11,14,6,28,52,54,44,31,72,72
62,48,63,65,57,56,49,82,80,57,52,9,9
62,39,56,58,66,45,44,68,64,69,30,11,11
73,74,74,58,55,68,75,93,74,62,75,5,5
78,75,76,53,51,82,77,69,68,85,79,15,15
64,46,58,36,48,67,68,71,69,66,56,15,15
81,62,81,74,80,75,88,83,68,60,82,11,11
66,47,65,65,68,60,69,80,65,74,66,15,15
72,13,27,5,12,11,25,51,43,23,36,72,72
75,69,72,64,62,77,72,73,81,67,70,11,11
73,41,76,76,75,69,66,82,74,83,68,5,5
75,73,79,69,70,72,73,79,72,58,75,14,14
65,23,61,64,65,51,56,72,61,48,51,10,10
60,36,66,58,67,63,57,54,60,75,57,13,13
66,37,74,29,23,70,68,69,72,90,72,7,7
62,57,64,55,52,64,64,65,55,60,66,10,10
61,31,62,63,56,61,62,70,70,63,53,14,14
70,26,70,65,70,64,72,77,74,61,73,11,11
75,57,78,70,72,73,69,78,69,77,74,11,11
63,67,66,44,34,55,67,64,62,66,55,11,11
63,46,70,42,48,60,69,71,65,83,62,14,14
70,68,75,69,64,72,69,71,81,73,70,10,10
64,67,51,38,12,63,65,61,69,60,55,11,11
76,58,83,63,66,74,66,78,55,76,76,15,15
69,17,37,11,33,15,45,51,60,50,32,67,67
60,48,59,46,52,55,54,88,82,72,56,6,6
70,33,36,66,69,21,32,51,47,46,41,5,5
72,75,68,35,20,76,72,68,75,80,71,15,15
68,56,66,44,55,65,61,77,75,63,71,10,10
80,52,65,83,82,50,75,67,71,61,58,7,7
76,31,64,75,76,38,42,69,63,55,42,14,14
68,28,52,72,65,32,58,71,54,49,38,12,12
72,60,78,49,65,62,75,74,34,34,77,10,10
63,62,69,11,22,66,61,62,73,66,68,14,14
76,66,75,11,21,81,73,75,92,80,65,14,14
75,11,24,11,19,12,31,46,43,30,39,76,76
86,76,80,20,36,90,83,87,92,92,81,5,5
57,57,46,11,12,52,64,54,62,71,50,13,13
71,71,73,26,56,72,68,69,71,85,68,14,14
60,37,53,59,61,57,60,65,69,69,54,11,11
70,65,74,66,65,65,67,86,72,81,71,13,13
72,39,62,72,72,41,62,70,67,53,52,8,8
81,82,70,38,34,70,85,62,75,62,70,13,13
73,62,74,74,73,52,75,74,64,73,68,6,6
68,53,69,72,70,71,63,77,69,75,68,12,12
61,54,65,53,54,61,83,65,73,67,55,11,11
72,55,63,74,72,51,68,58,41,54,51,10,10
66,39,68,59,63,47,65,80,57,63,63,12,12
76,65,78,18,26,86,66,51,69,81,78,10,10
72,65,80,44,39,75,72,55,50,62,79,13,13
73,34,74,62,77,64,68,90,67,67,72,13,13
59,55,63,63,47,53,68,32,32,76,46,8,8
68,39,67,73,66,63,65,85,66,61,64,11,11
58,50,45,12,13,56,73,70,71,61,32,14,14
69,7,37,11,16,9,37,50,41,30,31,67,67
70,64,76,68,61,70,72,82,80,64,72,6,6
73,66,69,27,34,77,85,73,80,80,68,9,9
61,41,54,54,57,47,56,75,50,61,56,11,11
60,27,56,52,60,51,62,74,66,64,35,13,13
80,78,76,29,41,78,86,66,72,72,78,6,6
73,12,25,12,13,18,43,40,50,40,32,73,73
64,32,70,52,64,58,66,64,68,81,65,15,15
66,40,64,64,66,60,70,75,65,71,30,6,6
73,57,78,82,62,61,71,77,58,65,51,13,13
73,60,75,40,42,88,60,50,79,71,76,13,13
83,66,86,60,70,82,84,76,69,64,86,5,5
74,35,64,76,81,59,45,83,76,72,43,15,15
57,10,57,55,52,54,38,52,54,29,48,10,10
62,31,62,58,59,59,71,63,67,52,49,11,11
72,70,67,19,13,72,74,66,86,79,59,6,6
61,44,64,50,59,60,49,71,65,70,62,11,11
70,56,65,68,70,58,70,72,73,65,50,10,10
63,35,63,58,67,56,58,70,68,76,59,9,9
64,49,64,57,65,64,69,67,73,65,66,7,7
66,62,71,61,54,67,63,62,63,71,66,10,10
77,60,75,77,68,77,74,87,75,82,77,5,5
63,35,61,60,62,51,48,73,69,72,56,8,8
61,10,32,19,11,12,23,28,33,62,25,63,63
63,20,42,62,61,33,50,61,62,45,52,15,15
69,35,60,60,72,58,61,92,81,71,38,9,9
59,56,64,56,54,61,54,66,68,53,58,6,6
63,39,60,60,57,45,60,89,70,77,51,12,12
75,35,77,65,76,66,69,79,55,78,73,6,6
56,46,55,48,52,49,54,72,64,72,49,6,6
67,57,75,49,45,59,77,69,57,59,72,9,9
65,31,47,59,69,24,48,77,51,41,44,5,5
66,68,57,18,15,61,66,74,76,60,67,13,13
65,62,72,63,55,67,64,71,65,63,44,10,10
74,45,60,67,76,71,63,86,79,43,60,12,12
66,59,50,16,13,55,73,79,75,63,54,11,11
68,59,53,31,25,72,68,71,72,70,65,6,6
62,20,44,64,60,35,45,60,49,46,52,10,10
62,17,59,64,63,64,48,68,75,68,48,7,7
72,67,72,33,20,82,62,68,80,95,67,12,12
65,43,50,61,67,49,64,91,74,58,46,12,12
60,32,54,55,61,28,51,26,26,42,39,15,15
72,66,75,55,67,71,72,81,60,75,71,12,12
61,47,64,53,58,62,64,75,68,70,58,8,8
67,14,26,16,14,18,17,59,45,56,34,71,71
68,60,73,64,60,65,70,73,69,68,68,6,6
77,36,65,78,79,57,62,85,78,58,50,8,8
72,67,69,54,49,73,69,77,75,82,71,6,6
65,65,62,40,22,72,69,44,81,90,65,11,11
74,78,63,42,23,69,78,45,68,53,66,5,5
74,81,66,26,25,62,82,76,72,59,60,10,10
69,46,64,69,65,66,66,73,71,71,50,10,10
65,56,66,18,26,65,68,74,69,82,66,5,5
65,27,66,66,73,59,77,72,75,72,59,11,11
62,10,32,16,18,11,11,57,61,34,33,63,63
76,54,66,75,81,55,76,70,68,52,37,5,5
69,64,73,13,18,73,73,53,65,87,65,14,14
81,70,81,28,34,87,76,66,84,64,77,12,12
61,42,61,53,55,57,61,90,80,75,46,10,10
66,47,66,59,58,51,69,83,66,60,65,6,6
77,85,62,38,35,72,80,61,66,74,65,13,13
80,86,74,15,21,74,83,47,50,51,70,10,10
72,10,22,19,11,11,21,55,30,25,35,69,69
63,41,69,25,21,45,64,62,65,76,59,14,14
78,50,77,80,80,70,70,93,68,78,70,11,11
66,68,55,28,21,65,71,69,66,65,53,10,10
55,53,59,49,58,59,61,73,53,73,52,7,7
70,47,57,68,61,51,59,74,54,30,45,11,11
67,67,56,22,23,61,73,70,64,56,61,9,9
60,67,42,23,13,49,66,66,51,41,45,14,14
64,34,66,61,64,44,55,70,65,61,55,9,9
63,10,21,11,10,12,34,48,38,44,12,67,67
81,78,78,33,19,88,75,68,82,81,81,11,11
63,49,63,64,61,56,38,60,65,56,46,13,13
66,50,45,67,64,32,61,56,52,52,54,10,10
73,76,58,26,33,69,68,68,71,68,71,7,7
67,34,64,64,62,53,75,84,69,72,52,10,10
76,79,71,32,32,77,80,68,80,72,70,6,6
68,51,65,20,19,72,67,72,74,71,63,15,15
64,63,66,35,41,66,65,60,62,64,59,6,6
74,37,74,78,79,46,54,80,67,55,57,8,8
68,40,61,66,64,49,66,73,63,44,49,6,6
71,36,61,69,72,46,55,73,50,43,59,8,8
80,59,78,80,77,65,81,80,67,55,72,13,13
61,14,14,15,13,16,21,52,38,43,36,60,60
64,31,62,66,65,50,57,57,60,50,49,14,14
70,66,70,63,65,70,83,83,71,76,62,13,13
68,50,72,25,23,74,67,58,53,84,73,6,6
72,74,50,42,32,67,63,53,59,53,60,13,13
67,42,49,65,72,58,62,68,69,72,50,13,13
67,29,69,66,67,66,68,86,72,69,60,14,14
79,60,82,60,77,78,78,80,74,62,74,11,11
67,10,28,12,11,11,22,44,61,56,35,72,72
72,69,67,40,29,72,74,69,65,57,64,5,5
62,47,68,42,43,51,74,75,61,59,62,14,14
72,75,60,48,44,65,74,75,67,49,67,15,15
93,54,79,88,89,76,82,88,82,61,60,15,15
66,27,64,60,69,52,52,78,84,69,54,10,10
66,50,65,62,67,68,58,90,83,72,63,7,7
65,30,60,64,58,36,62,53,37,58,51,10,10
71,48,64,79,69,57,62,69,67,74,56,9,9
66,64,63,38,31,74,48,30,71,84,61,13,13
64,12,28,6,8,10,21,30,52,40,31,68,68
62,13,20,10,17,10,20,43,57,46,33,69,69
72,75,64,20,22,60,74,68,69,69,58,6,6
69,37,62,68,66,22,56,67,62,57,51,9,9
80,74,87,57,58,79,81,75,58,76,88,6,6
72,75,70,22,29,71,71,66,69,63,69,8,8
64,29,58,61,60,63,48,80,75,64,60,12,12
61,48,55,25,11,72,60,59,67,80,57,6,6
61,49,66,48,54,60,68,55,62,86,64,10,10
78,50,78,74,82,78,74,86,86,80,58,12,12
68,68,70,26,28,66,70,67,69,60,68,14,14
68,64,71,20,27,72,63,59,74,68,66,5,5
77,83,59,18,22,76,78,68,79,75,61,10,10
64,49,67,65,64,62,52,67,44,74,54,5,5
62,36,45,61,61,32,54,72,38,31,44,15,15
55,11,34,23,14,10,30,33,33,33,44,58,58
64,34,60,58,61,57,68,72,76,66,59,15,15
65,14,27,14,13,12,22,56,49,64,31,67,67
68,39,66,69,64,66,64,72,76,71,57,8,8
73,60,80,70,75,70,74,83,71,71,78,14,14
65,13,25,11,12,14,34,53,62,64,38,70,70
69,22,51,69,68,22,39,68,76,54,54,15,15
65,14,17,11,13,15,26,49,46,63,32,64,64
74,78,41,39,17,66,81,75,68,44,64,10,10
64,61,73,48,50,58,63,57,63,72,71,8,8
59,39,52,56,62,40,67,82,65,72,42,6,6
81,38,67,81,83,44,69,71,53,45,59,15,15
62,51,67,39,32,61,60,53,64,64,62,11,11
62,43,61,26,24,70,56,62,77,81,66,13,13
83,86,65,14,22,75,82,64,67,56,66,14,14
61,45,70,40,44,59,67,73,63,66,62,9,9
72,54,81,56,68,67,84,31,55,62,81,12,12
71,66,70,37,47,78,68,78,84,89,70,10,10
63,49,66,45,47,52,85,72,65,70,58,15,15
63,46,62,54,58,60,58,80,72,67,60,15,15
74,48,75,65,76,69,73,89,75,79,76,15,15
63,56,64,31,27,65,58,60,63,72,64,7,7
65,68,64,46,11,58,72,67,61,57,60,11,11
66,60,70,60,62,65,68,71,75,63,62,14,14
73,11,32,11,12,16,20,51,52,43,24,75,75
67,58,66,27,38,69,68,85,72,54,65,8,8
63,27,64,61,63,48,57,73,67,77,56,10,10
73,66,74,11,24,76,73,67,68,73,75,10,10
68,68,68,23,37,73,66,62,68,59,70,14,14
60,61,55,30,18,54,51,63,74,80,43,11,11
80,66,83,31,58,87,84,87,83,76,77,15,15
75,75,72,16,23,73,83,49,76,59,35,5,5
64,12,16,8,8,12,21,34,62,44,32,66,66
67,47,66,68,64,58,60,86,82,72,58,7,7
74,67,76,19,32,75,68,69,78,73,70,8,8
67,10,26,19,12,10,29,53,45,54,32,68,68
63,13,33,13,18,12,37,50,30,36,34,66,66
68,64,63,16,23,67,71,65,79,71,60,7,7
70,67,80,33,35,71,70,73,69,77,73,15,15
70,54,67,75,70,59,51,74,69,52,53,12,12
69,11,19,12,11,10,25,46,46,36,35,70,70
75,59,81,54,55,75,72,87,72,61,75,11,11
65,60,68,55,70,64,78,84,60,58,62,15,15
63,35,58,67,57,32,50,70,46,65,39,6,6
66,37,58,67,70,55,46,82,58,62,33,10,10
84,72,86,67,68,82,76,91,77,85,84,13,13
65,32,65,67,63,50,51,78,48,68,54,14,14
78,85,68,19,21,73,76,54,68,58,48,15,15
56,44,53,55,56,42,43,52,54,55,52,15,15
60,50,56,53,61,57,57,88,81,76,52,7,7
58,40,54,52,53,54,67,76,68,67,43,8,8
58,48,58,54,52,60,77,64,68,58,54,13,13
68,31,58,65,67,53,71,77,66,48,55,5,5
73,69,74,42,25,73,67,80,69,65,73,8,8
82,85,78,18,20,84,79,42,79,82,77,5,5
74,75,62,18,19,64,75,74,68,55,72,12,12
64,41,52,59,60,39,34,63,72,50,28,7,7
72,73,72,15,24,74,81,55,62,60,64,8,8
61,57,72,61,58,55,63,71,67,59,59,7,7
65,57,66,63,60,64,70,90,76,72,55,13,13
74,72,72,38,41,76,65,70,83,68,70,10,10
70,70,67,26,39,69,67,87,76,67,70,12,12
72,10,27,13,14,10,20,52,26,48,31,77,77
69,69,64,16,11,69,74,74,86,70,61,14,14
63,23,52,61,56,34,58,70,50,39,37,11,11
72,12,22,15,14,10,31,46,57,55,35,75,75
70,11,32,14,11,10,35,53,35,31,28,70,70
68,70,72,51,47,69,61,81,69,37,67,6,6
63,13,35,13,10,11,35,56,58,43,32,63,63
68,23,63,71,70,41,60,71,70,77,58,11,11
63,41,52,53,63,30,43,73,64,48,51,9,9
60,48,52,64,57,58,44,55,34,55,44,14,14
83,11,34,18,14,19,37,41,57,41,32,84,84
